Time_s,IR,Red,BPM,SpO2,Movement
16.322,109181,143522,71.9639638864389,80,0.104278345640878
16.362,109142,143498,71.3967534944079,80,0.179111053647952
16.402,109128,143511,71.8496358813114,80,0.10671207703132
16.442,109144,143533,71.5836468233731,80,0.135767433508313
16.482,109164,143544,71.3870954032819,80,0.124014065606165
16.522,109166,143539,70.1261442542122,80,0.13994220698807
16.562,109166,143561,69.8064394043481,80,0.128388259990331
16.602,109180,143548,69.2552474710382,80,0.121563890934613
16.642,109179,143560,70.112772485603,80,0.23866079151747
16.682,109172,143545,70.4011391074357,80,0.221716655051917
16.722,109158,143526,69.1157174730293,80,0.198398622323837
16.762,109160,143494,68.3461116655406,80,0.206740985576978
16.802,109165,143506,67.4137203053404,80,0.0879645142966848
16.842,109181,143502,68.4992688143727,80,0.227488892881455
16.882,109159,143467,68.4560027174546,80,0.052209003152937
16.922,109115,143440,69.4085812907847,80,0.148910971983966
16.962,109100,143444,67.9260206158164,80,0.0687878937760065
17.002,109107,143455,67.5501930696282,80,0.119640365363162
17.042,109100,143448,66.4316597988582,80,0.204214548477814
17.082,109126,143472,67.3026098828512,80,0.188550707212188
17.122,109132,143497,66.4940211163256,80,0.128416576305426
17.162,109144,143501,67.3217190913136,80,0.071136729903972
17.202,109159,143497,66.0243883857589,80,0.0757020989221533
17.242,109162,143475,66.4291142382284,80,0.191411699489947
17.282,109158,143454,65.0451870344109,80,0.0936762201543813
17.322,109162,143451,64.2578029955251,80,0.239659311161345
17.362,109165,143456,64.5234331459239,80,0.0580382398957071
17.402,109177,143475,65.1833306523067,80.5581416730434,0.0381187884164026
17.442,109191,143483,65.2977881486404,81.0046222798397,0.101002838434804
17.482,109182,143497,64.3213273103568,81.3617973569373,0.115855981181592
17.522,109187,143493,64.9432616119729,81.647514963624,0.035939291204512
17.562,109185,143502,65.4338040778784,81.8760816626364,0.0661089356204285
17.602,109188,143503,64.6990549859454,82.0589304423419,0.049755595827013
17.642,109190,143525,65.7800751206238,82.2052100017571,0.0298491244444881
17.682,109199,143516,64.5398326305525,82.3222090602431,0.0731306116282142
17.722,109207,143511,64.0535296045973,82.4157770694284,0.0629082696460653
17.762,109204,143507,64.5705443627667,82.4906072839444,0.0425771730649033
17.802,109211,143510,65.589986134116,82.5504395702412,0.0701134300819062
17.842,109219,143504,66.2145816319042,82.5982687851576,0.0714865262067452
17.882,109224,143491,66.1980324925387,82.6364775346279,0.0509330242039418
17.922,109223,143511,64.6238202971077,82.6670026350459,0.059424048794013
17.962,109227,143514,66.4053573703638,82.691367691982,0.0182926344677043
18.002,109223,143516,66.8827092355804,82.7107998819819,0.0364988193059718
18.042,109234,143534,66.3174653120819,82.726290024043,0.0560854305802894
18.082,109246,143543,67.5284182201715,82.73862621162,0.028007090624414
18.122,109240,143552,67.7155026495321,82.6529808396811,0.0316762464655919
18.162,109243,143553,66.7856427739983,82.0519498305316,0.019925524807364
18.202,109244,143550,66.0228479005256,81.5710826699105,0.0186476137245394
18.242,109249,143569,67.4046220530808,81.1863468986419,0.0126765185407687
18.282,109263,143565,66.5595327391767,80.8785014978556,0.0108882339457899
18.322,109262,143568,66.1910109189925,80.6321618294649,0.0206381877005938
18.362,109273,143574,66.0488946569321,80.435025127227,0.0158221208457223
18.402,109288,143571,66.9292569355286,80.2772274294522,0.0252552826897949
18.442,109302,143602,65.6843047908717,80.1509166553258,0.0445026238771592
18.482,109303,143629,66.5515148273684,80.0498047021189,0.0132714628173114
18.522,109312,143655,66.8120033699413,80.0834008344052,0.0345111577884871
18.562,109329,143667,67.6470789903907,80.5523914973587,0.0337462048692681
18.602,109343,143702,66.9935016081929,81.2452236756625,0.0592427235895627
18.642,109360,143722,65.9385113532049,82.1392167681174,0.0485698736967723
18.682,109370,143743,67.3662505816323,83.4287074395403,0.0832619758904442
18.722,109372,143761,67.6822649537085,84.2540316550704,0.030898019279032
18.762,109379,143762,67.7154311044272,85.0132543976226,0.0735884555604924
18.802,109373,143757,68.3713354968097,85.6206055804142,0.198369929305942
18.842,109361,143745,71.4331376747969,86.106453042709,0.158895226680441
18.882,109341,143701,70.6147541210075,86.4950830344413,0.246181169756321
18.922,109297,143634,71.4679115989477,86.8059335126093,0.169027319612964
18.962,109246,143593,71.7081285126124,87.0545736613268,0.118978922187359
19.002,109217,143563,71.6601395714748,87.2534470760101,0.13166515450072
19.042,109302,143539,72.186321187918,87.4124565929465,0.0835535398371465
19.082,109166,143502,73.3845392019207,87.5396319507927,0.0528360023345843
19.122,109125,143461,73.3581306181115,87.6413382222816,0.0477780146679193
19.162,109101,143445,74.2005495461238,87.7226793185769,0.120228785334707
19.202,109087,143442,72.9802267472185,87.9832112444414,0.0853850205267099
19.242,109086,143426,74.0145842373724,88.0241738237132,0.0964658279198821
19.282,109073,143415,72.9529978489788,88.1055298632515,0.100448662869263
19.322,109074,143393,72.9529248387867,87.8971092847863,0.137439679873164
19.362,109073,143378,73.9007407972455,87.54389572211,0.400016945241583
19.402,109059,143331,73.3388401539249,86.9114216308839,0.278274907206368
19.442,109062,143300,72.0642022219293,86.0368541761697,0.388672641772563
19.482,109061,143291,71.5767399231892,85.230139460191,0.323507977606917
19.522,109065,143300,70.4743876241263,84.5847092288785,0.0481972179781292
19.562,109070,143320,71.3033006759725,84.0683173923164,0.0801078927141243
19.602,109075,143327,70.4333296596085,83.6551451956509,0.16061818564837
19.642,109055,143306,70.4163987495969,83.3936977717588,0.0584164798895026
19.682,109046,143307,69.5040119110513,83.3339720195586,0.0595082444321416
19.722,109034,143314,70.9527268949194,83.4733325208848,0.0279196981425759
19.762,109024,143311,70.1297589462048,83.7311084199828,0.0449921431570204
19.802,109022,143299,69.3882169988989,83.9656004991268,0.0746056361035514
19.842,109008,143297,70.5397663709852,84.3426000116034,0.0884938204272745
19.882,109028,143296,68.8473281416484,84.6441974433294,0.0733141736085895
19.922,109032,143290,67.8946437892702,84.8752163831818,0.0433849637243373
19.962,109039,143281,68.398298107329,84.9677139625171,0.143792610487396
20.002,109056,143306,69.6715624410966,85.0416757642965,0.0863388400095198
20.042,109084,143312,69.5881759332546,85.1007941984901,0.103056266304666
20.082,109080,143302,69.7997129689161,85.1480347970015,0.0617825335464322
20.122,109066,143295,70.1402525684802,85.1857828813167,0.0824725677658876
20.162,109052,143269,71.2765647010336,85.0928646366766,0.0342980650953827
20.202,109038,143237,70.0545988929657,84.6903054448814,0.0410337862042977
20.242,108994,143209,71.4619805341717,84.2872994818194,0.037822890942578
20.282,108983,143193,69.7620325378979,83.96294969495,0.0277859490350003
20.322,108972,143165,71.1042119762596,83.5894507278683,0.102845524177096
20.362,108975,143179,69.4211515860887,83.2906381160816,0.0473204743733817
20.402,108990,143167,69.5869463792976,83.051557814089,0.0531946511039117
20.442,109002,143160,69.9474078294392,82.8135080375252,0.0513566503124088
20.482,109001,143174,68.9525937689823,82.6230375982681,0.0834568221332654
20.522,109012,143163,70.1137516536374,82.4706041546058,0.0671923613452953
20.562,109016,143166,68.9802342141785,82.3486045959452,0.0546018747573768
20.602,109005,143160,68.2635853742114,82.2509505039163,0.0905208778747051
20.642,109002,143155,68.8981385454064,82.1260296795101,0.125284110489787
20.682,109001,143169,70.1188502903993,82.0260369843139,0.072149234554595
20.722,109003,143148,70.2065943259496,81.8805423157456,0.0431852953026513
20.762,108979,143124,69.2058809996094,81.5397227056723,0.0825653851659774
20.802,108944,143116,70.7032418632671,81.5809984835139,0.0798843644791171
20.842,108954,143129,69.9716012928999,81.6139966593911,0.042707167198574
20.882,108968,143153,68.6843710727152,81.6403842187314,0.0300392196512266
20.922,108972,143159,68.2849223131878,81.6614938168279,0.0257472883852241
20.962,109002,143191,69.7509713382172,81.6783661467547,0.00958698921683196
21.002,109015,143186,70.4917376535104,81.6918383808735,0.0129486627013439
21.042,109020,143197,70.4070544002645,81.7025890713696,0.00987789468952339
21.082,109018,143185,70.5151914093306,81.7111558265606,0.0381062771209425
21.122,109019,143178,68.9637496602192,81.7179746295494,0.0306676000024601
21.162,109029,143192,68.2933562317526,81.7233867584773,0.0235250744258015
21.202,109028,143187,67.7731032320024,81.727673159398,0.0355482499412145
21.242,109032,143196,69.0103852529382,81.7310631543382,0.0153284542503342
21.282,109009,143163,68.3790904311672,81.7337281332882,0.00697832320700999
21.322,108976,143136,67.9344639847375,81.7358331980798,0.013952375060771
21.362,108951,143131,67.3835316684986,81.7375025371846,0.0189441169282874
21.402,108964,143140,66.9875029353926,81.7388234875968,0.0118200375360451
21.442,108976,143167,66.955165480407,81.7398833335292,0.0138149944831983
21.482,108984,143175,66.097024190482,81.7407264540643,0.00748919025887596
21.522,109001,143189,66.5762935262533,81.7413785427979,0.00309779725108631
21.562,109022,143181,66.9885601672215,81.7418519837964,0.00932860018288223
21.602,109023,143187,67.4033993436112,81.742190296938,0.0110188321253875
21.642,109026,143181,66.7975990208563,81.7424067293719,0.0138817079842085
21.682,109333,143173,68.2996042477043,81.7423134015441,0.0215148709344417
21.722,109024,143192,71.0441792944563,81.7421887046107,0.00975035427134563
21.762,109025,143194,70.8422884771752,81.7420312852248,0.0280124106150831
21.802,109173,143193,70.2895265320324,81.707060278739,0.0225152726791104
21.842,109010,143157,71.4225916498456,81.6248966750695,0.00899683875619545
21.882,108972,143141,70.7282626214026,81.6917207643258,0.00306880007079505
21.922,109006,143147,71.4662949986911,82.2853070140786,0.0100246411951405
21.962,108969,143157,70.8164154938705,83.1612968978429,0.0131337672424929
22.002,108983,143168,72.0867994490925,84.1555756584416,0.0109292135183591
22.042,108997,143182,72.4989410837666,85.1857804415534,0.00677022686712014
22.082,109017,143188,72.0767419605769,86.3719645948123,0.00407063769544264
22.122,109021,143192,71.8377412538502,87.722022655462,0.00713458945127073
22.162,109032,143186,71.545960173628,88.9585711103615,0.0138988723901272
22.202,109013,143189,71.4900669953273,89.9771217448793,0.00298011611712249
22.242,109020,143189,71.1820639401434,90.9484676947183,0.0132916578015783
22.282,109034,143188,70.0079246041095,91.8331295749154,0.00772812099186739
22.322,109021,143191,70.2133257205885,92.7560851272198,0.0153731069252257
22.362,109022,143190,70.5866533442063,93.6411914097743,0.0186204247711605
22.402,108997,143148,69.9051317337319,94.8091474753967,0.00833660697215033
22.442,108959,143131,69.8007572552359,95.7826398761942,0.0070968954364007
22.482,108957,143130,68.6878132931159,96.5614277116911,0.00682721262407694
22.522,108969,143158,68.9775430926479,97.1844556745701,0.00813395080515512
22.562,108983,143154,68.3755819906882,97.6828707809698,0.010463925288934
22.602,108994,143177,67.1112603439001,98.0815946759167,0.00567856608867823
22.642,109010,143191,68.6998531876427,98.5277739047539,0.00232895312845934
22.682,109012,143181,67.4848109852705,98.8847050892108,0.00482139102981726
22.722,109028,143186,68.2964642977387,99.170232703548,0.00646396596429381
22.762,109010,143187,67.0943553360313,99.4182089919358,0.00780486687653603
22.802,109013,143184,68.8283516817545,99.616570185715,0.017002427096172
22.842,109021,143192,68.4094544474002,99.775240513354,0.000772040444377046
22.882,109020,143194,69.5812829130403,99.9021558431432,0.0245540420685287
22.922,109016,143173,69.9084887881869,100,0.0218079219703034
22.962,108996,143138,69.696185750698,100,0.0111130924577549
23.002,108950,143125,70.0203668064574,100,0.00548094343765714
23.042,108948,143096,69.471740421393,99.8861834096206,0.00329363710039845
23.082,108948,143112,69.686024173144,99.8929880566436,0.0103953461211151
23.122,108974,143127,70.5531766212481,99.9669288210493,0.0108223438766121
23.162,108985,143138,69.606980740078,100,0.00594521272553023
23.202,108998,143157,69.1887231954846,100,0.00470248053814898
23.242,109001,143165,68.9197636148098,100,0.00100661758437931
23.282,109006,143170,70.1843455234222,100,0.00427768932322637
23.322,109005,143157,68.6259273921736,100,0.0186986856824869
23.362,109013,143171,68.1119813777817,100,0.0276051695059706
23.402,109022,143173,67.7842463017217,100,0.0306928560201727
23.442,109012,143179,67.5163302986021,100,0.0356361692888626
23.482,109018,143186,68.3302026480902,100,0.0153109460158937
23.522,108996,143149,69.2851057157794,100,0.00382140523498499
23.562,108955,143121,67.5931915412548,100,0.00496152378732949
23.602,108936,143111,66.7321355139399,100,0.00687939590019794
23.642,108943,143133,65.6548904192287,100,0.00449510562488329
23.682,108960,143141,65.1718733527725,100,0.00296004776684134
23.722,108966,143154,64.0267350767259,100,0.00927734375
23.762,108990,143163,64.3593722765341,100,0.00500934680876055
23.802,109007,143164,63.6176308670991,100,0.00277290446572279
23.842,109000,143158,65.108337108148,100,0.000913490572942857
23.882,109004,143174,65.3779128445016,100,0.00566279956286289
23.922,109001,143166,65.1495997731173,100,0.0129785486914082
23.962,109006,143178,63.894041384693,100,0.0123743416967521
24.002,109011,143170,64.3639728817303,100,0.0133565228189355
24.042,109014,143183,64.8350644892266,100,0.0303393231510915
24.082,109014,143177,65.0087570091229,100,0.0214023759218194
24.122,108993,143134,66.8436129389335,100,0.002685546875
24.162,108949,143103,65.0964666921817,100,0.00282613205634527
24.202,108932,143112,66.3965921328765,100,0.00192236520361616
24.242,108947,143127,65.3595528748725,100,0.00886334709993718
24.282,108961,143127,65.6127139503804,100,0.0100246411951405
24.322,108984,143151,66.5168514078131,100,0.00259525044256217
24.362,108982,143156,66.2726220948586,100,0.00345266983001244
24.402,108993,143163,65.6718750772939,100,0.00327549020141571
24.442,109005,143161,66.9352249385982,100,0.00376641812024939
24.482,108993,143167,65.2816739336381,100,0.00294996239589711
24.522,109006,143166,66.3722895321344,100,0.00722177707897902
24.562,109001,143169,67.3672474676092,100,0.0108140793898194
24.602,109038,143210,66.8985858501817,100,0.00825036389097451
24.644,109035,143196,66.839038728311,100,0.00744128449908602
24.684,109031,143166,65.8280535471693,100,0.0136936559202931
24.724,108981,143103,67.5250055887098,100,0.00509195644888042
24.764,108916,143067,68.2381541898282,99.8818149872609,0.00612301572460178
24.804,108923,143072,67.8654128136715,99.7872693075546,0.00798604845400201
24.844,108918,143098,67.5968760633537,97.3678404893919,0.00789597735781066
24.884,108918,143121,66.5602361247357,95.4323322283123,0.00920316251219276
24.924,108965,143142,68.1725932853318,93.8839298002344,0.00177737057843763
24.964,108994,143154,66.3064538992534,92.6452171925413,0.00282613205634527
25.004,108985,143184,65.810596107901,91.6542495605862,0.00602488412072904
25.044,108993,143170,65.5650296356463,90.8614708885698,0.00274047171882857
25.084,109016,143199,64.3739345273976,90.2272446881052,0.00528156925116795
25.124,109012,143197,63.7123771533762,89.7198701120084,0.002197265625
25.164,109035,143191,64.7204022882623,89.313962499714,0.00967055777360271
25.204,109030,143175,64.4608086086706,88.989232976043,0.0132309803758196
25.244,109029,143161,63.990951210895,88.7294292554245,0.00442830985039479
25.284,109006,143153,63.3469940762424,88.5215790563104,0.0091512035224567
25.324,108998,143117,63.4364933546169,88.355289171131,0.0131405728914042
25.364,108949,143100,62.5370694374588,88.2222587269559,0.00386020222188523
25.404,108887,143083,62.2929279804323,88.9727928090235,0.00433306624738741
25.444,108896,143102,61.743013098202,89.5732487903668,0.0042286396669162
25.484,108919,143120,62.9456702849585,90.0536273397053,0.00627683600204221
25.524,108956,143148,63.2376809685754,90.4379365787432,0.0132489878429835
25.564,108970,143171,62.5615691084376,90.7453878423112,0.00382919607943314
25.604,109002,143192,62.9520829292974,90.9913531751554,0.000545915033569285
25.644,109014,143190,62.2433882979824,91.188121044453,0.00499743395763152
25.684,109023,143172,61.7262458971199,91.3455233863004,0.000772040444377046
25.724,109019,143163,61.2183760988242,91.4714362488613,0.00415756503074375
25.764,109006,143141,61.9657050666097,91.5721612030302,0.0108882339457899
25.804,108979,143137,75.0297398238253,91.6527380907387,0.0060643273185421
25.844,108985,143119,69.7929789908141,91.7171902491762,0.00988091130119534
25.884,108974,143143,68.8414363947901,91.7687561953385,0.0262505104378618
25.924,108984,143168,68.5173606235887,91.8100160054047,0.0272060743000676
25.964,109010,143183,68.5542873925742,91.8430297784723,0.00928055557067784
26.004,108993,143146,67.9612200648292,91.8694447535057,0.00708849176804589
26.044,108961,143142,68.6916634098457,91.8905775790338,0.00453471084497234
26.084,108935,143133,69.8795109879299,91.9075017576993,0.0054918075582041
26.124,108958,143157,70.2967546629692,91.9210516592381,0.00245358291531272
26.164,108968,143168,70.4586121085232,91.9319077772687,0.00645473831367299
26.204,108994,143169,71.0968314113347,91.9405990264587,0.00678781190159074
26.244,109004,143163,71.6090579012982,91.9475514025291,0.00301985275313793
26.284,109005,143133,71.6450164183317,91.9531009592814,0.00165584228103644
26.324,108986,143137,72.386757387162,91.9575383747058,0.00630053120144724
26.364,108974,143109,71.8184714598359,91.9610858943177,0.0050390057227906
26.404,108971,143133,72.2311023846115,91.9639295983898,0.00236703118037907
26.444,108961,143149,71.3786398988686,91.96622315851,0.0103924788348597
26.484,108985,143170,70.9765569021835,91.9680667757998,0.014882568998172
26.524,108994,143166,69.7233727154305,91.9695454882519,0.02117981483818
26.564,109003,143183,69.6979023900898,91.9707366775285,0.026332125487171
26.604,109017,143199,68.7607109417987,91.971688489742,0.0297891582864641
26.644,109020,143204,68.8176988912489,91.9724441954817,0.0183495677969859
26.684,109016,143181,67.8565227043994,91.9730328930827,0.00604956625652533
26.724,108985,143131,69.1557879296515,91.9734896570156,0.0454318087239216
26.764,108957,143105,69.5772784929252,91.9738427490917,0.196067571222388
26.804,108951,143094,68.1586098361522,91.9741193334481,0.0330122905154011
26.844,108950,143105,69.4815258258411,91.9743458593284,0.16734766908361
26.884,108957,143112,68.3742908738091,91.9745305528027,0.0353338207595122
26.924,108950,143125,67.440714469112,91.9746855739293,0.0797708711010523
26.964,108973,143151,68.2827951366665,91.9748168071567,0.126298124375842
27.004,108979,143150,69.5000250957942,91.9749242672086,0.0532931639476149
27.044,108976,143145,70.0345999764732,91.975017184732,0.0565958832918501
27.084,108984,143161,70.1212503133783,91.9750972861278,0.0527581055547031
27.124,108989,143180,69.4951290595105,91.9751732423546,0.0743090431686276
27.164,109024,143199,68.9817911893137,91.9752420529491,0.0320168811855116
27.204,109015,143190,68.9852905644051,91.9752972034012,0.031949791023156
27.244,109027,143190,68.5952380246999,91.9753258218646,0.0393740626632293
27.284,109029,143181,69.8632496041256,91.9753309205615,0.0373175953208701
27.324,109033,143138,68.0417298132357,91.9753073078221,0.0333088705579928
27.364,109003,143135,69.0755384687738,91.9752748466134,0.028564453125
27.404,108985,143087,68.412923481166,91.9752247083938,0.0573990134058044
27.444,108941,143085,67.9736176947595,91.975181383989,0.0338792952175764
27.484,108935,143093,68.5934344905846,91.9751546585228,0.0705181927846342
27.524,108948,143118,69.7235826923539,91.9751366271771,0.0413016383310263
27.564,108967,143138,70.5237723862086,91.9751298983455,0.0314259345013549
27.604,108979,143147,71.6615439664893,91.9751268006152,0.0629698260572702
27.644,108982,143161,69.9327342452615,92.056382232634,0.0335975112583707
27.684,109006,143168,69.2059946145858,92.1213898467848,0.0586618663312241
27.724,109001,143180,70.9840425439696,92.1734132357277,0.0127842065054551
27.764,109021,143165,69.3213580037717,92.2150350109081,0.0146829833532763
27.804,109024,143161,70.2486159185235,92.3769195243944,0.021066945317192
27.844,109020,143140,71.3679675299444,92.7893358474933,0.0254773346644425
27.884,109012,143134,69.907348321633,93.1192438846118,0.0574223732440119
27.924,109012,143132,71.3829605490663,93.3831381414198,0.052284868059301
27.964,108977,143120,106.422500084792,93.5942427444551,0.0409203285137723
28.004,108968,143119,95.3349036874387,93.7631261837085,0.0365339131555234
28.044,108938,143095,94.6914046431273,93.8982251346375,0.0175730380009064
28.084,108934,143097,96.3806211672206,94.0063055809807,0.0297471100501452
28.124,108930,143113,96.9843072727058,94.0927776499381,0.0154600978505738
28.164,108957,143142,97.5559039499851,94.161960237186,0.00705477699062495
28.204,108981,143171,98.4916777132786,94.1746873512595,0.0112463796936338
28.244,108995,143187,98.9717416094308,94.1848858539877,0.00972280651940424
28.284,109019,143178,99.7291796775209,94.1930533950672,0.00921933964282188
28.324,109027,143166,98.889599776373,94.1995831989491,0.003662109375
28.364,109020,143131,99.7788525660777,94.2048027221775,0.0184160372711388
28.404,109001,143134,100.053864402756,94.2089683938157,0.0115883244983455
28.444,108998,143114,99.2733706180651,94.0605839267107,0.0109346658576947
28.484,108997,143126,98.9752219954567,93.2747174702378,0.0203326785289619
28.524,108996,143154,100.347498163303,92.2216161315372,0.00847839616903581
28.564,109016,143181,98.576477751369,91.3791165425049,0.0195526006349374
28.604,109022,143168,99.5865250528388,90.7050880473284,0.0279794103669105
28.644,108991,143141,98.5361125453453,90.165850473921,0.0534160495113402
28.684,108963,143141,99.7706677800291,89.734467685882,0.0310298796597998
28.724,108968,143139,98.6336301505359,89.3893773186386,0.0259720188842357
28.764,108985,143183,97.6861480220602,89.1133311640295,0.0507548336865328
28.804,109010,143175,98.4049873987322,88.8925058617279,0.049237178198486
28.844,109023,143176,97.1088765118842,88.7158380231424,0.063873925276522
28.884,109030,143179,98.3626286182672,88.5745041142969,0.0905843972638165
28.924,109034,143166,99.3022483528853,88.5037047040933,0.0458503633707305
28.964,109021,143154,98.3771542834906,88.4470401131163,0.0360121904502205
29.004,109007,143164,74.6723837492388,88.401702410595,0.0194103312600595
29.044,109009,143184,80.3547822649022,88.3654390492821,0.0319217951732054
29.084,109031,143192,80.7862935147613,88.3364115683546,0.0437454766251174
29.124,109033,143213,82.255455744698,87.9837277885075,0.0281238979547543
29.164,109049,143240,82.5296439804735,87.4284130889791,0.0310250770906018
29.204,109064,143242,81.7476567563022,87.4823842602033,0.0283255736627086
29.244,109071,143248,82.2192314217033,87.5849912894533,0.0471475940240159
29.284,109057,143234,82.9739041513706,87.6670774751399,0.0352527565385587
29.324,109028,143211,93.1672996870274,87.7327657556583,0.0332264537760169
29.364,109025,143205,90.2712153412986,87.785323166492,0.0606535924754823
29.404,109023,143180,91.3109326417837,87.8273717823223,0.0132287277188907
29.444,109028,143189,91.5469272923365,87.8610030446199,0.0279090218016469
29.484,109030,143176,90.6050394204514,87.8878823187213,0.0306442682803209
29.524,109024,143181,90.3645329502312,87.909369468268,0.026116200913701
29.564,109032,143197,90.6424022874747,87.9265515393946,0.0123284972392115
29.604,109025,143194,89.3042245563647,87.9402899580495,0.0255882203925491
29.644,109028,143216,89.42475433204,87.9512817255567,0.0274514393774764
29.684,109034,143221,88.7178849639995,87.9600745783709,0.0452082256309996
29.724,109045,143227,88.9210453757672,87.9671120609067,0.0201530655112197
29.764,109056,143243,89.8491689398903,87.972749630939,0.0483749724395437
29.804,109059,143227,89.2072528654322,87.9772548470884,0.026450696028149
29.844,109051,143203,89.3711241424503,87.9808499844745,0.00580828967449723
29.884,109009,143175,96.1660903824044,87.9837230649858,0.00932220854103359
29.924,108998,143138,95.3500319899507,87.9860102652283,0.00694836399939341
29.964,108978,143132,94.1047380983779,87.9878279822388,0.00628158219251397
30.004,108981,143124,94.0140641344019,87.989266985007,0.0107366374156719
30.044,108998,143142,94.6010468587514,87.9904048579036,0.00804553567054887
30.084,108999,143167,95.2319145269233,87.991311836452,0.0178873623867326
30.124,109015,143188,94.0185867920498,87.9920318720843,0.0132489878429835
30.164,109027,143178,94.3649636054159,87.9925869047865,0.0084678443339964
30.204,109032,143201,95.8353361569706,87.993027490056,0.00898689566372361
30.244,109030,143216,96.0123600756696,87.9933825063696,0.0122119130863279
30.284,109036,143231,94.5672135125098,87.993678322102,0.0122484648384872
30.324,109049,143231,93.5746272308035,87.9939245740836,0.00489500431048912
30.364,109058,143226,93.9591166330187,87.9941438888605,0.0275067511854601
30.404,109058,143216,93.8068659468405,87.9943228856845,0.0135953669846932
30.444,109031,143149,96.7543913971551,87.9944667241703,0.00572039771184569
30.484,108992,143131,94.882226089471,88.2105733119504,0.00760763498578266
30.524,108971,143097,94.7648935940336,88.4374421512113,0.0054918075582041
30.564,108970,143132,96.0324685649929,88.6189315680605,0.0078732985823228
30.604,108982,143151,96.4228753573941,88.7641205576962,0.0063944340106
30.644,108990,143174,95.9532715481559,88.8802765151844,0.0054918075582041
30.684,109008,143194,97.2502420277542,88.9732008455419,0.00298011611712249
30.724,109026,143191,95.666543321441,89.0475390694083,0.0153634108618675
30.764,109027,143213,95.0756459181011,89.1070092128757,0.0102597174753177
30.804,109030,143202,96.7022139797343,89.1545948870731,0.0175152820890483
30.844,109032,143232,95.1028326413506,89.1926863922741,0.0446510443673162
30.884,109056,143226,95.1261827000989,89.223174295512,0.0320317710275841
30.924,109049,143221,94.594623023197,89.2475791979765,0.0434940480512144
30.964,109055,143199,93.5035812297673,89.2671071153906,0.0427357686319404
31.004,109054,143186,92.9716270713607,89.2827161127619,0.0655461882599603
31.044,109016,143124,92.9989355597772,89.2951812761221,0.0248999500994201
31.084,108981,143127,92.451978529216,89.3591441271847,0.0335015740095985
31.124,108979,143146,93.2447601613602,89.4103106232832,0.0271655131916206
31.164,109001,143156,92.2819750345541,88.4856141633558,0.0518831857864009
31.204,109006,143195,93.8946810365363,87.4657050893061,0.0459016839360527
31.244,109029,143221,92.8975332848204,86.6497714509594,0.0227260697653325
31.284,109047,143255,92.0373636773833,85.7502724136657,0.0321543491346649
31.324,109054,143263,92.5144650229634,84.7486919070123,0.0427943069896438
31.364,109080,143277,93.3361385129085,83.9420266784786,0.028220164047078
31.404,109075,143286,92.9062660734711,83.0038949253287,0.0339373032369231
31.444,109087,143283,94.4442371744245,82.6005707197826,0.0447017417568373
31.484,109094,143277,93.8077604193574,82.5879896549282,0.0394587446686125
31.524,109091,143241,93.2781559099304,82.5779205340595,0.0207361497730333
31.564,109100,143265,92.6936898770049,82.8103990702758,0.0265664939121707
31.604,109090,143240,94.3043063251435,82.9963634689611,0.0323465598539815
31.644,109066,143228,81.1060605680928,83.1451360550615,0.0454921187816784
31.684,109035,143208,84.62793902166,83.264158569179,0.0338097305150816
31.724,109017,143220,83.8954644183484,83.160443115737,0.0191926211006187
31.764,109032,143223,83.4534663273925,82.993610974446,0.00620520753278263
31.804,109048,143242,83.4157685622863,82.8601331866604,0.0341395551221452
31.844,109068,143281,84.9823791705039,82.7533661236117,0.0284022756551326
31.884,109088,143289,85.7675080005003,82.5801137248606,0.0215577692564356
31.924,109090,143290,85.5488613031107,82.4122442593274,0.00954961289824607
31.964,109087,143287,85.7924845505954,82.2779753738085,0.0123791575528195
32.004,109084,143267,84.4432180343053,82.1705759770699,0.0213689303341152
32.044,109080,143245,85.0518954311044,82.0846487336739,0.0137977257333445
32.084,109077,143234,86.1774399333678,82.0158865253921,0.0258581690204533
32.124,109063,143201,85.7090165543713,81.9608596075345,0.0256916686153834
32.164,109073,143222,85.4372263244572,81.9168154658506,0.0193719086180443
32.204,109071,143213,84.3420528846666,81.8815511271252,0.00277290446572279
32.244,109033,143190,85.1547470473842,81.8533337957453,0.00927091677053102
32.284,108996,143188,86.4928343136341,81.8307799252502,0.0211727781208729
32.324,109000,143200,86.5845227567358,81.812758048739,0.0104325491304792
32.364,109015,143219,86.2096900032614,81.7983535683412,0.00693118631180585
32.404,109034,143237,86.7384641337185,81.7868404630882,0.00453471084497234
32.444,109061,143271,86.8653795301154,81.7776513169947,0.00651905757950131
32.484,109059,143262,87.5206732851142,81.7703167649929,0.0100394947240977
32.524,109060,143246,87.7227347304005,81.7644650122315,0.0030099677748872
32.564,109056,143220,87.6069800296687,81.7597820371937,0.00595022344089548
32.604,109059,143204,88.917795889498,81.7560208776707,0.00903979911209649
32.644,109044,143192,88.8395893031378,81.7529979532145,0.00780486687653603
32.684,109055,143190,89.1615513251175,81.7505476979866,0.0226564604650785
32.724,109057,143211,89.6444921944457,81.7485666145965,0.0276914021861552
32.764,109058,143212,90.5449477889502,81.7469650923956,0.00674376333834626
32.804,109042,143198,89.8590808607894,81.7456700550158,0.0112649140576751
32.844,109007,143176,90.6037533353957,81.7446430065528,0.00432618289713607
32.884,108988,143198,90.4834040468865,81.7438617388872,0.00725060664302612
