10399,3.894,-0.389,1.380,4.09,2.01,-0.85,95070,262143,0.0,100.0,1
10519,3.916,-0.429,1.327,0.24,-2.20,2.38,95089,262143,0.0,100.0,1
10638,3.863,-0.364,1.318,2.26,6.35,-1.40,95135,262143,0.0,100.0,1
10758,3.875,-0.412,1.349,4.94,-3.23,1.34,95285,262143,0.0,100.0,1
10878,3.858,-0.539,1.392,7.63,-2.32,6.96,95049,262143,0.0,100.0,1
10998,3.780,-0.402,1.382,8.73,-0.43,3.23,95105,262143,0.0,100.0,1
11118,4.297,-0.211,1.511,35.71,18.25,2.69,95219,262143,0.0,100.0,1
11237,3.780,-0.147,1.541,22.89,0.92,3.42,95503,262143,0.0,100.0,1
11357,3.714,-0.115,1.632,22.22,-8.97,16.11,95955,262143,0.0,100.0,1
11477,3.829,-0.229,1.549,28.87,-1.10,21.91,95715,262143,0.0,100.0,1
11597,4.449,-0.509,1.670,31.62,-1.77,35.77,95422,262143,0.0,100.0,1
11717,3.777,-1.073,1.218,26.25,-9.77,24.11,95497,262143,0.0,100.0,1
11836,3.847,-1.251,0.976,39.18,-18.68,14.83,95456,262143,0.0,100.0,1
11936,3.671,-1.163,1.272,34.42,-5.92,7.08,95144,262143,0.0,100.0,1
12036,3.607,-1.199,1.360,37.29,-7.81,7.51,95283,262143,0.0,100.0,1
12136,3.460,-1.215,1.308,42.97,-17.09,8.42,95352,262143,0.0,100.0,1
12236,3.792,-0.985,1.542,45.23,-4.15,-5.00,95459,262143,0.0,100.0,1
12336,4.366,-0.703,1.139,48.46,7.75,-2.62,95590,262143,0.0,100.0,1
12436,3.816,-0.159,0.773,39.00,15.75,5.13,96066,262143,0.0,100.0,1
12536,4.463,-0.522,1.098,64.27,-2.50,6.29,96202,262143,0.0,100.0,1
12636,3.835,-0.267,1.173,87.04,14.28,20.94,96208,262143,57.7,100.0,1
12736,3.779,-0.251,1.049,88.44,-11.90,36.68,96486,262143,57.7,100.0,1
12836,4.014,-0.228,0.993,110.05,-19.90,43.64,96667,262143,57.7,100.0,1
12936,3.855,-0.804,0.808,120.73,-8.36,50.48,96935,262143,57.7,100.0,1
13036,3.787,-1.025,0.837,116.94,-32.59,52.86,96900,262143,57.7,100.0,1
13136,4.106,-1.226,0.839,115.11,-32.71,39.00,96407,262143,57.7,100.0,1
13236,4.106,-1.315,1.002,115.78,-1.28,34.18,96070,262143,57.7,100.0,1
13336,3.559,-0.944,1.229,106.81,-2.14,23.80,96253,262143,57.7,100.0,1
13436,3.739,-1.199,1.485,81.36,-7.39,19.53,96278,262143,57.7,100.0,1
13536,3.879,-0.967,1.567,70.07,-14.59,22.64,95931,262143,57.7,100.0,1
13636,4.229,-0.708,1.342,60.06,-5.92,21.67,95453,262143,57.7,100.0,1
13736,3.632,0.006,0.989,29.97,2.14,18.86,95583,262143,57.7,100.0,1
13836,4.086,0.055,1.143,15.32,-18.07,6.29,95666,262143,57.7,100.0,1
