18316,-2.845,-0.786,1.858,-35.58,-46.75,-27.95,98524,262143,48.8,100.0,1
18416,-2.542,-0.375,3.456,14.16,-136.47,21.91,98727,262143,48.8,100.0,1
18516,-0.495,-0.145,4.711,13.61,-85.57,31.49,98031,262143,48.8,100.0,1
18616,0.047,0.125,3.838,-2.26,20.14,1.83,97311,262143,48.8,100.0,1
18716,-1.380,0.070,4.047,13.06,-19.10,-2.44,97543,262143,48.8,100.0,1
18816,-1.012,0.195,3.894,-0.06,-7.26,13.85,97904,262143,48.8,100.0,1
18916,-0.957,0.311,3.817,-9.34,-9.16,2.44,98016,262143,48.8,100.0,1
19016,-0.803,0.177,3.943,-2.93,-0.79,-3.36,98113,262143,48.8,100.0,1
19116,-0.805,0.343,3.859,0.67,-4.27,4.52,97751,262143,48.8,100.0,1
19216,-0.623,0.126,4.073,-1.59,-0.73,-4.82,97547,262143,48.8,100.0,1
19316,-0.557,0.043,4.061,-0.92,-0.12,-2.38,97797,262143,48.8,100.0,1
19416,-0.754,0.013,4.320,-4.58,12.94,-10.13,98221,262143,48.8,100.0,1
19516,-0.777,0.199,3.613,12.57,-8.85,11.47,98509,262143,48.8,100.0,1
19616,-0.875,0.247,4.772,2.38,-12.39,-2.50,98498,262143,48.8,100.0,1
19716,-1.821,1.072,4.268,27.83,-90.45,-1.40,97647,262143,38.6,100.0,1
19816,-0.533,0.574,3.292,-19.47,-111.33,34.91,97421,262143,38.6,100.0,1
19916,1.031,0.091,3.716,0.12,-94.91,6.35,97613,262143,38.6,100.0,1
20016,2.063,0.232,3.626,-14.16,-59.69,15.14,97263,262143,38.6,100.0,1
20116,2.052,0.381,3.174,-10.01,-70.07,-11.23,97319,262143,38.6,100.0,1
20216,2.341,0.445,2.788,8.97,-89.05,9.28,97543,262143,38.6,100.0,1
20316,1.941,0.289,1.670,14.10,-69.03,2.81,97304,262143,38.6,100.0,1
20416,2.207,0.142,2.637,9.34,-57.80,7.32,97659,262143,38.6,100.0,1
20516,2.522,0.123,2.660,12.57,22.16,-0.55,97954,262143,38.6,100.0,1
20616,2.697,0.041,3.049,3.78,-4.21,3.48,98058,262143,38.6,100.0,1
20716,2.591,0.222,3.059,4.09,-14.77,2.87,98240,262143,38.6,100.0,1
20816,2.544,0.185,3.094,7.87,-19.78,1.53,98212,262143,38.6,100.0,1
20916,2.677,0.229,2.935,5.86,-29.72,-0.12,98047,262143,50.4,100.0,1
21016,2.975,0.263,2.854,2.62,-23.01,0.73,98360,262143,50.4,100.0,1
21116,3.158,0.291,2.748,1.16,-24.84,1.34,98627,262143,50.4,100.0,1
21216,3.395,0.420,2.336,5.74,-13.79,1.71,98929,262143,50.4,100.0,1
21316,3.364,0.330,2.375,-1.46,-6.04,-0.24,99209,262143,50.4,100.0,1
21416,3.354,0.247,2.329,-2.93,-2.62,-0.43,98736,262143,50.4,100.0,1
21516,3.301,0.308,2.391,-1.04,0.92,1.89,98748,262143,50.4,100.0,1
21616,3.229,0.313,2.566,0.55,4.52,1.59,99123,262143,50.4,100.0,1
21716,3.183,0.241,2.550,-1.40,0.79,-1.16,99244,262143,50.4,100.0,1
21816,3.202,0.218,2.585,1.22,2.32,2.56,99541,262143,50.4,100.0,1
21916,3.189,0.264,2.594,-0.73,0.49,1.04,99807,262143,50.4,100.0,1
22016,3.261,0.281,2.562,-1.04,-0.31,-0.12,99119,262143,50.4,100.0,1
22116,3.263,0.246,2.455,0.43,-2.08,0.98,99203,262143,50.4,100.0,1
22216,3.493,0.238,2.324,-2.14,-15.56,3.66,99602,262143,50.4,100.0,1
22316,3.477,0.181,2.169,-2.44,7.93,3.97,99639,262143,50.4,100.0,1
22416,3.390,0.184,2.357,-7.26,22.03,1.53,99859,262143,50.4,100.0,1
22516,3.306,0.084,2.409,-6.04,45.04,2.81,99825,262143,50.4,100.0,1
22616,2.939,-0.032,2.624,-6.84,57.80,0.43,99133,262143,50.4,100.0,1
22716,2.367,0.117,3.042,3.23,64.27,-4.64,99224,262143,50.4,100.0,1
22816,2.397,-0.040,3.189,7.87,53.04,4.21,99399,262143,50.4,100.0,1
22916,2.067,0.045,3.362,2.26,60.85,4.39,99377,262143,50.4,100.0,1
23016,1.199,0.105,3.751,-1.46,60.24,-4.46,99469,262143,50.4,100.0,1
23116,0.906,-0.053,4.309,-4.39,63.48,-0.18,98814,262143,50.4,100.0,1
23216,-0.397,-0.287,4.046,-15.50,60.67,-31.31,98365,262143,50.4,100.0,1
23316,-0.358,-0.434,3.483,36.44,8.73,28.50,98480,262143,50.4,100.0,1
23416,-0.453,0.018,4.114,-2.62,17.82,4.21,98308,262143,50.4,100.0,1
23516,-0.404,-0.204,3.928,-1.65,12.15,0.55,98315,262143,50.4,100.0,1
23616,0.104,-0.011,4.039,9.16,14.71,3.30,98651,262143,50.4,100.0,1
23716,0.054,0.130,4.181,1.10,-10.56,3.17,97991,262143,50.4,100.0,1
23817,-0.128,0.067,4.067,0.73,7.93,0.55,98033,262143,50.4,100.0,1
23937,-0.197,0.055,4.039,2.38,-3.60,1.04,98211,262143,50.4,100.0,1
24057,-0.079,0.055,4.102,1.46,1.28,2.50,98430,262143,50.4,100.0,1
24176,-0.151,0.062,4.014,0.18,7.45,1.28,98772,262143,50.4,100.0,1
24296,-0.186,0.075,4.032,0.24,1.28,-0.06,98055,262143,50.4,100.0,1
24416,-0.170,0.094,4.022,1.22,3.72,0.49,98174,262143,50.4,100.0,1
24536,-0.144,0.073,4.063,-0.31,-0.12,-0.06,98342,262143,50.4,100.0,1
24656,-0.184,0.056,4.092,-0.43,-0.79,-0.31,98524,262143,50.4,100.0,1
24775,-0.215,0.073,4.081,0.31,-1.40,-0.67,98741,262143,50.4,100.0,1
24895,-0.169,0.070,4.069,-0.49,-2.20,-0.37,98000,262143,50.4,100.0,1
25015,-0.173,0.052,4.053,-0.37,-0.85,-0.67,98200,262143,50.4,100.0,1
25135,-0.143,0.053,4.078,-0.31,-0.49,-0.43,98335,262143,50.4,100.0,1
25255,-0.135,0.072,4.083,-0.12,1.46,-0.06,98596,262143,50.4,100.0,1
25374,-0.134,0.071,4.108,-0.31,0.73,-0.31,98469,262143,50.4,100.0,1
25494,-0.170,0.072,4.050,0.24,0.37,-0.49,98096,262143,50.4,100.0,1
25614,-0.153,0.068,4.080,-0.73,-0.31,-0.49,98346,262143,50.4,100.0,1
25734,-0.149,0.069,4.047,0.24,1.77,-0.31,98469,262143,50.4,100.0,1
25853,-0.174,0.037,4.029,-0.37,3.11,-0.24,98787,262143,50.4,100.0,1
25973,-0.161,0.063,4.056,0.31,2.08,0.31,98300,262143,50.4,100.0,1
26093,-0.196,0.057,4.088,0.43,1.10,-0.24,98331,262143,155.0,100.0,1
26213,-0.185,0.083,4.062,0.55,-0.49,0.24,98590,262143,155.0,100.0,1
26333,-0.396,0.210,3.468,4.88,-5.80,-0.31,98752,262143,155.0,100.0,1
26452,-1.334,-0.281,5.973,-0.12,-8.97,-8.18,98696,262143,155.0,100.0,1
26572,-0.389,0.488,4.597,-2.32,-127.01,11.66,98090,262143,155.0,100.0,1
26692,1.797,0.291,4.066,-3.23,-110.47,23.13,97794,262143,155.0,100.0,1
26812,1.095,0.703,2.396,18.98,-95.70,10.38,97785,262143,155.0,100.0,1
26932,2.501,0.202,2.809,16.91,-51.45,-6.23,98100,262143,155.0,100.0,1
27051,2.796,0.087,3.256,-7.20,-19.35,-6.77,98701,262143,155.0,100.0,1
27171,2.604,-0.106,2.810,-5.13,-49.07,4.82,98380,262143,155.0,100.0,1
27291,2.621,0.186,2.707,9.83,-39.61,-1.77,98632,262143,155.0,100.0,1
27411,3.168,0.148,2.733,7.39,-44.68,-2.38,98801,262143,155.0,100.0,1
27531,3.800,0.198,1.632,-2.87,-39.43,3.48,99109,262143,54.1,100.0,1
27650,3.689,0.376,1.726,5.07,-7.14,3.72,99294,262143,54.1,100.0,1
27770,3.568,0.204,2.075,1.16,5.31,2.01,98776,262143,54.1,100.0,1
27890,3.496,0.217,2.261,-2.44,16.36,0.61,99036,262143,54.1,100.0,1
28010,3.175,0.223,2.505,-0.12,6.53,0.24,99157,262143,54.1,100.0,1
28130,3.238,0.229,2.519,-0.67,7.57,1.40,99452,262143,54.1,100.0,1
28249,3.227,0.232,2.543,-1.89,5.07,-1.46,99146,262143,54.1,100.0,1
28369,3.230,0.240,2.513,-1.83,4.52,-1.22,98976,262143,54.1,100.0,1
28489,3.242,0.236,2.590,-3.48,5.49,-1.53,99247,262143,54.1,100.0,1
28609,3.212,0.252,2.520,0.18,4.39,0.24,99393,262143,54.1,100.0,1
28729,3.241,0.212,2.536,-0.12,1.59,-0.18,99695,262143,54.1,100.0,1
28848,3.181,0.203,2.573,1.89,2.32,1.59,99104,262143,54.1,100.0,1
28968,3.188,0.234,2.554,0.61,0.98,0.18,98933,262143,54.1,100.0,1
29088,3.171,0.204,2.563,-0.43,2.69,-0.98,99212,262143,54.1,100.0,1
29208,3.456,0.256,2.804,-3.11,6.71,0.24,99335,262143,54.1,100.0,1
29328,3.834,0.329,2.068,-6.71,18.92,19.96,99520,262143,54.1,100.0,1
29447,3.096,0.077,2.206,-6.90,44.92,-0.92,98696,262143,54.1,100.0,1
29567,2.903,-0.232,2.503,-5.25,64.15,1.10,98546,262143,54.1,100.0,1
29687,2.440,-0.044,3.240,4.52,44.31,3.72,98686,262143,54.1,100.0,1
29807,2.046,-0.178,3.841,-12.57,70.80,-6.41,98685,262143,54.1,100.0,1
29926,1.560,-0.106,3.817,-16.11,116.76,-0.92,98673,262143,54.1,100.0,1
30046,-0.375,-0.116,4.737,-9.46,70.07,-26.25,97833,262143,54.1,100.0,1
30166,-1.218,-0.383,4.435,-2.99,66.47,-17.58,97666,262143,54.1,100.0,1
30286,-0.282,-0.160,3.728,-1.46,23.80,11.60,97741,262143,54.1,100.0,1
30406,-0.020,-0.264,3.957,-4.15,-25.45,5.19,97887,262143,54.1,100.0,1
30525,-0.048,-0.102,4.107,8.79,10.38,-0.24,98060,262143,54.1,100.0,1
30645,-0.092,0.091,4.131,1.10,13.00,1.77,97335,262143,54.1,100.0,1
30765,-0.300,0.008,3.968,2.08,2.38,1.46,97355,262143,54.1,100.0,1
30885,-0.117,-0.036,4.107,1.28,-6.47,-1.28,97570,262143,54.1,100.0,1
31005,-0.055,-0.077,4.099,-1.28,5.00,0.12,97837,262143,54.1,100.0,1
31124,-0.210,-0.007,4.072,0.92,4.39,-0.12,98103,262143,54.1,100.0,1
31244,-0.198,0.016,4.019,-0.85,4.76,0.55,97483,262143,54.1,100.0,1
31364,-0.156,-0.030,4.092,-0.61,0.98,-0.06,97657,262143,54.1,100.0,1
31484,-0.240,-0.013,4.115,-0.73,3.30,0.18,97861,262143,54.1,100.0,1
31604,-0.306,-0.043,4.087,0.12,1.59,-0.55,98074,262143,54.1,100.0,1
31723,-0.280,-0.024,4.065,0.55,1.28,0.00,98339,262143,54.1,100.0,1
31843,-0.282,-0.021,4.070,-0.31,-0.55,-0.06,97713,262143,54.1,100.0,1
31963,-0.276,-0.041,4.038,0.43,-1.28,-0.43,97843,262143,54.1,100.0,1
32083,-0.254,-0.001,4.070,0.18,1.77,-0.98,98041,262143,54.1,100.0,1
32203,-0.263,-0.055,4.090,0.24,0.37,0.31,98298,262143,54.1,100.0,1
32322,-0.278,-0.026,4.073,-0.18,2.44,-0.67,98553,262143,54.1,100.0,1
32442,-0.648,0.017,3.680,-0.12,4.88,-9.03,97893,262143,54.1,100.0,1
32562,-0.558,0.020,4.908,21.12,-33.45,-4.94,97604,262143,54.1,100.0,1
32682,-0.554,0.294,4.116,21.91,-75.99,4.46,97805,262143,54.1,100.0,1
32801,0.681,-0.026,4.094,8.67,-100.65,13.06,97956,262143,54.1,100.0,1
32921,1.659,0.338,3.063,-2.69,-80.26,8.24,97998,262143,54.1,100.0,1
33041,2.567,0.252,2.390,3.66,-43.58,-10.99,97519,262143,54.1,100.0,1
33161,2.487,0.115,3.483,1.40,3.30,2.38,97847,262143,54.1,100.0,1
33281,2.433,0.320,3.747,-8.18,-35.58,3.23,98358,262143,54.1,100.0,1
33400,2.159,0.190,2.831,-2.38,-39.12,-1.28,98566,262143,54.1,100.0,1
33520,3.190,0.092,2.834,2.75,-32.71,0.00,98858,262143,54.1,100.0,1
33640,3.577,0.374,2.277,-0.85,-45.41,-5.13,98484,262143,54.1,100.0,1
33760,3.654,0.148,2.183,0.06,-24.23,-0.24,98555,262143,54.1,100.0,1
33880,3.338,0.308,2.317,0.98,3.72,1.83,98811,262143,54.1,100.0,1
33999,3.203,0.160,2.455,-0.06,9.28,-0.12,99095,262143,54.1,100.0,1
34099,3.122,0.197,2.670,-1.77,5.74,2.50,99405,262143,54.1,100.0,1
34199,3.096,0.229,2.672,-0.73,2.14,1.46,99577,262143,54.1,100.0,1
34299,3.171,0.185,2.587,1.16,-2.44,0.85,98957,262143,54.1,100.0,1
34399,3.191,0.248,2.600,0.55,-3.05,0.24,98994,262143,54.1,100.0,1
34499,3.200,0.193,2.568,0.37,-0.85,-0.55,99365,262143,54.1,100.0,1
34599,3.217,0.233,2.468,-0.79,-0.67,0.31,99659,262143,54.1,100.0,1
34699,3.260,0.210,2.559,0.31,0.00,0.12,100123,262143,54.1,100.0,1
34799,3.272,0.189,2.444,1.40,0.79,0.79,100356,262143,54.1,100.0,1
34899,3.406,0.206,2.280,-0.31,5.25,2.01,99676,262143,54.1,100.0,1
34999,3.429,0.186,2.391,-1.65,11.78,2.14,99564,262143,54.1,100.0,1
35099,3.274,0.154,2.385,-2.87,21.97,2.08,99803,262143,54.1,100.0,1
35199,3.178,0.200,2.508,-4.94,35.77,2.50,99893,262143,54.1,100.0,1
35299,2.946,0.100,2.816,-4.39,63.05,2.62,100172,262143,54.1,100.0,1
35399,2.554,0.054,2.986,-6.04,66.77,2.14,100400,262143,54.1,100.0,1
35499,1.982,-0.144,3.433,-3.23,57.43,2.08,99804,262143,54.1,100.0,1
35599,1.803,-0.007,3.452,-0.06,40.59,10.25,99510,262143,54.1,100.0,1
35699,1.969,-0.192,3.339,-6.10,64.15,-5.80,99404,262143,54.1,100.0,1
35799,1.249,0.069,3.585,3.85,45.65,3.23,99263,262143,54.1,100.0,1
35899,0.057,-0.294,4.685,-8.06,54.81,-15.32,99150,262143,54.1,100.0,1
35999,-0.771,-0.649,4.519,4.76,56.64,-13.00,99032,262143,54.1,100.0,1
36099,-0.392,0.033,3.833,12.57,51.03,4.39,98380,262143,54.1,100.0,1
36199,-0.722,-0.348,3.729,2.93,-5.62,5.98,97935,262143,54.1,100.0,1
36299,0.157,-0.134,4.159,5.62,-0.31,0.18,98048,262143,54.1,100.0,1
36399,0.105,0.029,4.071,3.97,2.50,3.17,98118,262143,54.1,100.0,1
36499,0.007,-0.038,4.119,2.62,5.31,2.75,98300,262143,54.1,100.0,1
36599,-0.069,0.026,4.062,3.05,6.10,0.37,98397,262143,54.1,100.0,1
36699,-0.048,0.005,4.100,-0.73,7.08,-0.55,98262,262143,54.1,100.0,1
36799,-0.117,-0.031,4.124,0.18,1.95,-0.06,97833,262143,54.1,100.0,1
36899,-0.132,-0.093,4.072,-1.40,4.94,-0.55,97958,262143,54.1,100.0,1
36999,-0.151,-0.053,4.067,0.18,0.61,0.43,98079,262143,54.1,100.0,1
37099,-0.159,-0.034,4.051,0.31,0.12,0.24,98199,262143,54.1,100.0,1
37199,-0.137,-0.022,4.062,0.24,1.34,0.12,98311,262143,54.1,100.0,1
37299,-0.126,-0.024,4.099,-0.79,-3.11,0.06,98072,262143,54.1,100.0,1
37399,-0.115,-0.033,4.070,-0.18,-3.42,-0.67,97668,262143,54.1,100.0,1
37499,-0.105,-0.075,4.048,0.55,-0.12,-0.73,97742,262143,54.1,100.0,1
37599,-0.090,-0.040,4.092,0.55,-0.31,-0.12,97878,262143,54.1,100.0,1
37699,-0.060,-0.036,4.074,-0.61,0.12,0.24,98029,262143,54.1,100.0,1
37799,-0.089,-0.064,4.051,0.67,0.79,-0.49,98197,262143,54.1,100.0,1
37899,-0.025,-0.044,4.108,-0.55,0.55,0.37,97799,262143,54.1,100.0,1
37999,-0.119,-0.025,4.050,0.18,1.95,-0.31,97556,262143,54.1,100.0,1
38099,-0.105,-0.022,4.043,-0.24,5.00,0.12,97703,262143,54.1,100.0,1
38199,-0.438,0.047,3.731,3.54,4.88,-5.55,97819,262143,54.1,100.0,1
38299,-0.753,-0.140,4.414,-0.73,4.21,-13.79,97783,262143,54.1,100.0,1
38399,-0.419,0.000,4.547,-5.13,-70.19,7.20,97869,262143,54.1,100.0,1
38499,0.013,-0.148,4.149,-2.14,-99.73,17.33,97648,262143,54.1,100.0,1
38599,1.009,0.066,3.896,-41.20,-110.29,-11.96,97641,262143,54.1,100.0,1
38699,1.789,0.010,3.171,3.17,-68.66,1.77,97704,262143,54.1,100.0,1
38799,2.088,0.123,4.007,-7.26,-21.42,-19.71,97608,262143,54.1,100.0,1
38899,2.792,0.164,4.117,-13.24,6.10,-15.26,97833,262143,54.1,100.0,1
38999,2.613,0.241,3.843,4.15,20.26,-9.77,98046,262143,54.1,100.0,1
39099,2.608,0.416,3.335,-0.61,-21.91,-0.61,98086,262143,54.1,100.0,1
39199,2.766,0.221,2.561,0.06,-38.82,-1.71,97648,262143,54.1,100.0,1
39299,3.659,0.254,2.724,6.65,-10.62,6.23,97696,262143,54.1,100.0,1
39399,3.075,0.271,2.262,0.37,-33.87,-3.60,97945,262143,54.1,100.0,1
39499,3.627,0.221,2.135,2.81,-6.65,0.00,98266,262143,54.1,100.0,1
39599,3.350,0.229,2.349,-0.43,3.42,0.12,98373,262143,54.1,100.0,1
39699,3.201,0.227,2.462,1.34,10.38,2.75,98535,262143,54.1,100.0,1
39799,3.050,0.321,2.789,-1.89,7.20,0.98,98006,262143,54.1,100.0,1
39899,2.973,0.216,2.774,0.00,10.93,0.31,97997,262143,54.1,100.0,1
39999,2.957,0.236,2.793,0.18,7.20,0.79,98249,262143,54.1,100.0,1
40099,2.961,0.211,2.847,-0.73,5.55,1.59,98480,262143,54.1,100.0,1
40199,2.974,0.187,2.887,-1.28,5.07,0.31,98693,262143,54.1,100.0,1
40299,2.964,0.225,2.830,-1.16,1.95,1.16,98993,262143,54.1,100.0,1
40399,2.968,0.184,2.728,0.24,3.30,1.22,98340,262143,54.1,100.0,1
40499,3.036,0.186,2.772,-0.85,3.11,0.37,98302,262143,54.1,100.0,1
40599,2.992,0.168,2.781,-0.49,8.00,0.79,98557,262143,54.1,100.0,1
40699,2.942,0.161,2.874,-0.73,10.01,1.22,98723,262143,54.1,100.0,1
40799,2.990,0.231,2.871,-1.71,12.39,0.98,98908,262143,54.1,100.0,1
40899,3.028,0.146,2.840,-5.86,24.17,3.85,99169,262143,54.1,100.0,1
40999,2.933,0.188,2.887,-5.80,33.69,2.14,98633,262143,54.1,100.0,1
41099,2.735,0.039,3.034,-4.52,39.73,1.59,98534,262143,54.1,100.0,1
41199,2.536,0.118,3.410,-9.95,39.12,1.22,98793,262143,54.1,100.0,1
41299,2.302,-0.167,3.879,-2.50,18.31,-4.03,98887,262143,54.1,100.0,1
41399,2.012,-0.018,3.038,4.33,42.91,10.44,98977,262143,54.1,100.0,1
41499,1.473,-0.135,3.726,-0.79,48.52,-5.13,99215,262143,54.1,100.0,1
41599,0.970,0.317,4.024,-12.63,58.90,-5.62,98850,262143,54.1,100.0,1
41699,-0.122,-0.084,4.614,-14.34,43.09,-14.83,98420,262143,54.1,100.0,1
41799,-0.857,-0.486,4.330,1.89,40.41,-4.39,98466,262143,54.1,100.0,1
41899,-0.274,-0.089,3.830,-1.40,25.45,14.47,98387,262143,54.1,100.0,1
41999,-0.347,-0.131,3.976,5.62,-15.87,11.05,98506,262143,54.1,100.0,1
42099,0.129,-0.164,4.011,2.01,2.81,-1.83,98656,262143,54.1,100.0,1
42199,0.201,-0.077,4.207,4.03,5.68,2.08,98573,262143,54.1,100.0,1
42299,-0.179,-0.017,4.063,3.30,4.33,2.26,98071,262143,54.1,100.0,1
42399,-0.080,-0.073,4.022,2.08,5.00,0.85,98109,262143,54.1,100.0,1
42499,-0.084,-0.032,4.107,0.61,6.10,0.37,98322,262143,54.1,100.0,1
42599,-0.095,-0.045,4.090,-0.18,4.03,-0.37,98442,262143,54.1,100.0,1
42699,-0.139,-0.070,4.078,1.28,3.60,-0.24,98693,262143,54.1,100.0,1
42799,-0.149,-0.054,4.079,-0.67,5.92,0.67,98775,262143,54.1,100.0,1
42899,-0.250,-0.061,4.069,0.24,3.54,0.31,98130,262143,54.1,100.0,1
42999,-0.214,-0.067,4.037,0.61,3.54,0.24,98162,262143,54.1,100.0,1
43099,-0.200,-0.051,4.059,-0.85,0.37,0.37,98363,262143,54.1,100.0,1
43199,-0.213,-0.054,4.077,0.79,-1.53,-0.61,98440,262143,54.1,100.0,1
43299,-0.281,-0.031,4.073,0.18,-0.85,-0.31,98607,262143,54.1,100.0,1
43399,-0.187,-0.049,4.091,-0.31,-1.83,0.00,98730,262143,54.1,100.0,1
43499,-0.224,-0.048,4.039,1.89,3.36,-0.98,97977,262143,54.1,100.0,1
43599,-0.498,0.074,3.533,11.47,5.07,-3.91,97908,262143,54.1,100.0,1
43699,-0.491,0.212,4.806,7.20,-13.12,0.55,97905,262143,54.1,100.0,1
43799,-0.612,-0.120,4.548,0.98,-51.76,3.66,97878,262143,54.1,100.0,1
43899,0.329,0.009,4.057,4.88,-61.34,16.66,98093,262143,54.1,100.0,1
43999,1.116,0.280,3.734,4.09,-101.81,0.79,97968,262143,54.1,100.0,1
44099,1.471,-0.076,3.635,-10.93,-71.29,-1.65,96890,262143,54.1,100.0,1
44199,2.042,-0.168,3.731,-11.54,-42.42,-17.40,96815,262143,54.1,100.0,1
44299,2.305,-0.032,3.673,-15.32,-28.93,-25.27,97021,262143,54.1,100.0,1
44399,3.058,0.195,3.825,1.83,33.02,-15.26,97160,262143,54.1,100.0,1
44499,2.676,0.329,3.351,1.53,-9.77,0.37,97523,262143,54.1,100.0,1
44599,2.742,0.343,2.547,10.01,-27.04,2.50,97767,262143,54.1,100.0,1
44699,3.451,0.341,2.640,1.46,-18.92,4.27,97316,262143,54.1,100.0,1
44799,3.372,0.379,1.896,-4.03,-32.47,-0.55,97370,262143,54.1,100.0,1
44899,3.994,0.414,2.087,0.79,-5.68,0.49,97881,262143,54.1,100.0,1
44999,3.397,0.155,2.295,2.38,10.62,0.37,97937,262143,54.1,100.0,1
45099,3.139,0.192,2.332,2.32,18.19,2.69,98163,262143,54.1,100.0,1
45199,3.048,0.237,2.839,-3.60,16.30,-0.06,98355,262143,54.1,100.0,1
45299,2.914,0.205,2.785,-0.06,7.51,1.34,97908,262143,54.1,100.0,1
45420,2.979,0.184,2.798,-0.43,-0.43,0.18,97925,262143,54.1,100.0,1
45540,2.983,0.182,2.793,-0.98,-1.83,-0.24,98162,262143,54.1,100.0,1
45659,3.033,0.205,2.780,0.24,-0.79,-0.24,98366,262143,54.1,100.0,1
45779,3.033,0.192,2.700,0.24,5.13,-0.12,98690,262143,54.1,100.0,1
45899,3.018,0.199,2.812,-0.73,9.58,-1.16,98496,262143,54.1,100.0,1
46019,2.977,0.238,2.975,-1.22,13.06,0.00,98100,262143,54.1,100.0,1
46139,3.067,0.229,2.759,-6.16,22.71,-0.67,98350,262143,54.1,100.0,1
46258,2.889,0.220,2.808,-5.37,37.35,-0.92,98511,262143,54.1,100.0,1
46378,2.658,0.114,3.089,-7.63,45.84,-1.04,98883,262143,54.1,100.0,1
46498,2.187,0.164,3.572,-9.89,44.07,1.77,98953,262143,54.1,100.0,1
46618,1.881,0.036,3.500,-4.46,39.49,-1.89,98370,262143,54.1,100.0,1
46738,1.899,0.108,3.970,4.88,15.20,5.55,98534,262143,54.1,100.0,1
46857,1.428,-0.203,3.438,1.16,30.94,2.99,98782,262143,54.1,100.0,1
46977,0.161,0.128,4.360,-13.06,61.89,-14.10,99019,262143,54.1,100.0,1
47097,-0.621,-0.413,5.449,-50.90,82.15,-58.47,98741,262143,54.1,100.0,1
47217,-0.854,-0.345,3.451,10.38,18.37,8.97,98198,262143,54.1,100.0,1
47337,0.098,-0.076,4.174,-17.46,-23.74,14.10,98417,262143,54.1,100.0,1
47456,-0.095,0.034,4.092,4.58,17.09,-2.81,98326,262143,54.1,100.0,1
47576,-0.477,0.044,4.080,11.72,20.75,0.79,98492,262143,54.1,100.0,1
47696,-0.476,0.141,4.114,0.37,5.80,0.79,98233,262143,54.1,100.0,1
47816,-0.440,0.112,4.093,-2.69,1.83,0.43,97798,262143,54.1,100.0,1
47936,-0.581,0.085,4.015,-0.61,6.23,-0.18,98069,262143,54.1,100.0,1
48055,-0.667,0.053,3.971,1.16,8.73,2.20,98208,262143,54.1,100.0,1
48175,-0.724,0.074,3.974,-1.71,6.65,1.34,98450,262143,54.1,100.0,1
48295,-0.688,0.090,3.996,-0.06,11.47,2.93,98109,262143,54.1,100.0,1
